chrom	start	stop	gene	transcript	exon
2	29446208	29446394	ALK	NM_004304	exon20
2	29448327	29448431	ALK	NM_004304	exon19
2	29449788	29449940	ALK	NM_004304	exon18
2	29450440	29450538	ALK	NM_004304	exon17
2	29451750	29451932	ALK	NM_004304	exon16
2	29455170	29455314	ALK	NM_004304	exon15
2	29456431	29456562	ALK	NM_004304	exon14
2	29462546	29462696	ALK	NM_004304	exon13
2	29473971	29474133	ALK	NM_004304	exon12
2	29497965	29498093	ALK	NM_004304	exon11
2	29498268	29498362	ALK	NM_004304	exon10
2	29519754	29519923	ALK	NM_004304	exon9
2	29541170	29541270	ALK	NM_004304	exon8
2	29543617	29543748	ALK	NM_004304	exon7
2	29551216	29551347	ALK	NM_004304	exon6
2	29606598	29606725	ALK	NM_004304	exon5
2	29754781	29754982	ALK	NM_004304	exon4
2	29917716	29917880	ALK	NM_004304	exon3
2	29940444	29940563	ALK	NM_004304	exon2
2	30142859	30143525	ALK	NM_004304	exon1
2	47596645	47596720	EPCAM	NM_002354	exon1
2	47600602	47600709	EPCAM	NM_002354	exon2
2	47600947	47601187	EPCAM	NM_002354	exon3
2	47602373	47602438	EPCAM	NM_002354	exon4
2	47604153	47604216	EPCAM	NM_002354	exon5
2	47606092	47606193	EPCAM	NM_002354	exon6
2	47606908	47607108	EPCAM	NM_002354	exon7
2	47612305	47612349	EPCAM	NM_002354	exon8
2	47613711	47613752	EPCAM	NM_002354	exon9
2	47630331	47630541	MSH2	NM_000251	exon1
2	47635540	47635694	MSH2	NM_000251	exon2
2	47637233	47637511	MSH2	NM_000251	exon3
2	47639553	47639699	MSH2	NM_000251	exon4
2	47641408	47641557	MSH2	NM_000251	exon5
2	47643435	47643568	MSH2	NM_000251	exon6
2	47656881	47657080	MSH2	NM_000251	exon7
2	47672687	47672796	MSH2	NM_000251	exon8
2	47690170	47690293	MSH2	NM_000251	exon9
2	47693797	47693947	MSH2	NM_000251	exon10
2	47698104	47698201	MSH2	NM_000251	exon11
2	47702164	47702409	MSH2	NM_000251	exon12
2	47703506	47703710	MSH2	NM_000251	exon13
2	47705411	47705658	MSH2	NM_000251	exon14
2	47707835	47708010	MSH2	NM_000251	exon15
2	47709918	47710088	MSH2	NM_000251	exon16
2	48010373	48010632	MSH6	NM_000179	exon1
2	48018066	48018262	MSH6	NM_000179	exon2
2	48023033	48023202	MSH6	NM_000179	exon3
2	48025750	48028294	MSH6	NM_000179	exon4
2	48030559	48030824	MSH6	NM_000179	exon5
2	48032049	48032166	MSH6	NM_000179	exon6
2	48032757	48032846	MSH6	NM_000179	exon7
2	48033343	48033497	MSH6	NM_000179	exon8
2	48033591	48033790	MSH6	NM_000179	exon9
2	48033918	48033999	MSH6	NM_000179	exon10
2	61108976	61108985	REL	NM_002908	exon1
2	61118818	61118960	REL	NM_002908	exon2
2	61121532	61121680	REL	NM_002908	exon3
2	61128127	61128218	REL	NM_002908	exon4
2	61144012	61144152	REL	NM_002908	exon5
2	61145326	61145430	REL	NM_002908	exon6
2	61145529	61145741	REL	NM_002908	exon7
2	61147176	61147244	REL	NM_002908	exon8
2	61147518	61147613	REL	NM_002908	exon9
2	61147709	61147777	REL	NM_002908	exon10
2	61148898	61149670	REL	NM_002908	exon11
2	61705955	61706101	XPO1	NM_003400	exon25
2	61708320	61708416	XPO1	NM_003400	exon24
2	61709515	61709674	XPO1	NM_003400	exon23
2	61710092	61710226	XPO1	NM_003400	exon22
2	61711072	61711240	XPO1	NM_003400	exon21
2	61712903	61713097	XPO1	NM_003400	exon20
2	61715300	61715406	XPO1	NM_003400	exon19
2	61715723	61715906	XPO1	NM_003400	exon18
2	61717777	61717911	XPO1	NM_003400	exon17
2	61719170	61719333	XPO1	NM_003400	exon16
2	61719460	61719616	XPO1	NM_003400	exon15
2	61719702	61719883	XPO1	NM_003400	exon14
2	61720050	61720188	XPO1	NM_003400	exon13
2	61721029	61721226	XPO1	NM_003400	exon12
2	61722590	61722748	XPO1	NM_003400	exon11
2	61724014	61724142	XPO1	NM_003400	exon10
2	61725808	61725927	XPO1	NM_003400	exon9
2	61726000	61726048	XPO1	NM_003400	exon8
2	61726848	61727029	XPO1	NM_003400	exon7
2	61729131	61729175	XPO1	NM_003400	exon6
2	61729384	61729445	XPO1	NM_003400	exon5
2	61749746	61749818	XPO1	NM_003400	exon4
2	61753555	61753656	XPO1	NM_003400	exon3
2	61760907	61761032	XPO1	NM_003400	exon2
2	96919546	96919853	TMEM127	NM_001193304	exon4
2	96920571	96920735	TMEM127	NM_001193304	exon3
2	96930876	96931119	TMEM127	NM_001193304	exon2
2	99136512	99136617	INPP4A	NM_001134224	exon3
2	99137150	99137194	INPP4A	NM_001134224	exon4
2	99149840	99149958	INPP4A	NM_001134224	exon5
2	99152192	99152308	INPP4A	NM_001134224	exon6
2	99152592	99152671	INPP4A	NM_001134224	exon7
2	99154326	99154437	INPP4A	NM_001134224	exon8
2	99155354	99155444	INPP4A	NM_001134224	exon9
2	99155991	99156138	INPP4A	NM_001134224	exon10
2	99160340	99160470	INPP4A	NM_001134224	exon11
2	99162432	99162536	INPP4A	NM_001134224	exon12
2	99163049	99163157	INPP4A	NM_001134224	exon13
2	99165418	99165432	INPP4A	NM_001134224	exon14
2	99169249	99169432	INPP4A	NM_001134224	exon15
2	99170734	99170952	INPP4A	NM_001134224	exon16
2	99172016	99172271	INPP4A	NM_001134224	exon17
2	99175926	99175958	INPP4A	NM_001134224	exon18
2	99179928	99180100	INPP4A	NM_001134224	exon19
2	99181103	99181226	INPP4A	NM_001134224	exon20
2	99182103	99182229	INPP4A	NM_001134224	exon21
2	99182492	99182632	INPP4A	NM_001134224	exon22
2	99185034	99185131	INPP4A	NM_001134224	exon23
2	99189278	99189390	INPP4A	NM_001134224	exon24
2	99193452	99193606	INPP4A	NM_001134224	exon25
2	99203939	99204071	INPP4A	NM_001134224	exon26
2	111881323	111881716	BCL2L11	NM_138621	exon2
2	111907621	111907724	BCL2L11	NM_138621	exon3
2	111921710	111921808	BCL2L11	NM_138621	exon4
2	128015172	128015303	ERCC3	NM_000122	exon15
2	128016872	128017024	ERCC3	NM_000122	exon14
2	128018804	128018922	ERCC3	NM_000122	exon13
2	128028912	128029029	ERCC3	NM_000122	exon12
2	128030441	128030537	ERCC3	NM_000122	exon11
2	128036749	128036951	ERCC3	NM_000122	exon10
2	128038023	128038207	ERCC3	NM_000122	exon9
2	128044279	128044593	ERCC3	NM_000122	exon8
2	128046236	128046440	ERCC3	NM_000122	exon7
2	128046913	128047077	ERCC3	NM_000122	exon6
2	128047265	128047400	ERCC3	NM_000122	exon5
2	128047800	128047849	ERCC3	NM_000122	exon4
2	128050186	128050422	ERCC3	NM_000122	exon3
2	128051089	128051294	ERCC3	NM_000122	exon2
2	128051630	128051657	ERCC3	NM_000122	exon1
2	136872439	136873482	CXCR4	NM_003467	exon2
2	136875616	136875630	CXCR4	NM_003467	exon1
2	158594043	158594177	ACVR1	NM_001111067	exon11
2	158594952	158595082	ACVR1	NM_001111067	exon10
2	158617392	158617589	ACVR1	NM_001111067	exon9
2	158622433	158622708	ACVR1	NM_001111067	exon8
2	158626880	158627026	ACVR1	NM_001111067	exon7
2	158630600	158630699	ACVR1	NM_001111067	exon6
2	158634643	158634854	ACVR1	NM_001111067	exon5
2	158636849	158637112	ACVR1	NM_001111067	exon4
2	158655939	158656005	ACVR1	NM_001111067	exon3
2	178095513	178096736	NFE2L2	NM_006164	exon5
2	178097120	178097311	NFE2L2	NM_006164	exon4
2	178097978	178098067	NFE2L2	NM_006164	exon3
2	178098733	178098999	NFE2L2	NM_006164	exon2
2	178129260	178129304	NFE2L2	NM_006164	exon1
2	190656536	190656667	PMS1	NM_000534	exon2
2	190660495	190660677	PMS1	NM_000534	exon3
2	190670378	190670480	PMS1	NM_000534	exon4
2	190682743	190682906	PMS1	NM_000534	exon5
2	190708690	190708806	PMS1	NM_000534	exon6
2	190717381	190717503	PMS1	NM_000534	exon7
2	190718665	190718808	PMS1	NM_000534	exon8
2	190718965	190719854	PMS1	NM_000534	exon9
2	190728469	190728954	PMS1	NM_000534	exon10
2	190732525	190732655	PMS1	NM_000534	exon11
2	190738222	190738382	PMS1	NM_000534	exon12
2	190741998	190742162	PMS1	NM_000534	exon13
2	198257027	198257185	SF3B1	NM_012433	exon25
2	198257696	198257912	SF3B1	NM_012433	exon24
2	198260780	198261052	SF3B1	NM_012433	exon23
2	198262709	198262840	SF3B1	NM_012433	exon22
2	198263185	198263305	SF3B1	NM_012433	exon21
2	198264779	198264890	SF3B1	NM_012433	exon20
2	198264976	198265158	SF3B1	NM_012433	exon19
2	198265439	198265660	SF3B1	NM_012433	exon18
2	198266124	198266249	SF3B1	NM_012433	exon17
2	198266466	198266612	SF3B1	NM_012433	exon16
2	198266709	198266854	SF3B1	NM_012433	exon15
2	198267280	198267550	SF3B1	NM_012433	exon14
2	198267673	198267759	SF3B1	NM_012433	exon13
2	198268309	198268488	SF3B1	NM_012433	exon12
2	198269800	198269901	SF3B1	NM_012433	exon11
2	198269999	198270196	SF3B1	NM_012433	exon10
2	198272722	198272843	SF3B1	NM_012433	exon9
2	198273093	198273305	SF3B1	NM_012433	exon8
2	198274494	198274731	SF3B1	NM_012433	exon7
2	198281465	198281635	SF3B1	NM_012433	exon6
2	198283233	198283312	SF3B1	NM_012433	exon5
2	198285152	198285266	SF3B1	NM_012433	exon4
2	198285753	198285857	SF3B1	NM_012433	exon3
2	198288532	198288698	SF3B1	NM_012433	exon2
2	198299696	198299723	SF3B1	NM_012433	exon1
2	202122955	202123105	CASP8	NM_001080125	exon1
2	202131184	202131514	CASP8	NM_001080125	exon2
2	202136239	202136344	CASP8	NM_001080125	exon3
2	202137361	202137499	CASP8	NM_001080125	exon4
2	202137621	202137665	CASP8	NM_001080125	exon5
2	202139612	202139676	CASP8	NM_001080125	exon6
2	202141550	202141691	CASP8	NM_001080125	exon7
2	202149539	202150040	CASP8	NM_001080125	exon8
2	202151182	202151317	CASP8	NM_001080125	exon9
2	204732666	204732774	CTLA4	NM_005214	exon1
2	204735309	204735656	CTLA4	NM_005214	exon2
2	204736101	204736210	CTLA4	NM_005214	exon3
2	204737431	204737535	CTLA4	NM_005214	exon4
2	209101803	209101893	IDH1	NM_005896	exon10
2	209103795	209103957	IDH1	NM_005896	exon9
2	209104587	209104727	IDH1	NM_005896	exon8
2	209106718	209106869	IDH1	NM_005896	exon7
2	209108151	209108328	IDH1	NM_005896	exon6
2	209110043	209110148	IDH1	NM_005896	exon5
2	209113093	209113384	IDH1	NM_005896	exon4
2	209116154	209116275	IDH1	NM_005896	exon3
2	212248340	212248785	ERBB4	NM_005235	exon28
2	212251578	212251875	ERBB4	NM_005235	exon27
2	212252670	212252717	ERBB4	NM_005235	exon26
2	212285166	212285336	ERBB4	NM_005235	exon25
2	212286732	212286829	ERBB4	NM_005235	exon24
2	212288880	212289026	ERBB4	NM_005235	exon23
2	212293133	212293208	ERBB4	NM_005235	exon22
2	212295670	212295825	ERBB4	NM_005235	exon21
2	212426628	212426813	ERBB4	NM_005235	exon20
2	212483902	212484000	ERBB4	NM_005235	exon19
2	212488647	212488769	ERBB4	NM_005235	exon18
2	212495187	212495319	ERBB4	NM_005235	exon17
2	212522479	212522553	ERBB4	NM_005235	exon16
2	212530048	212530202	ERBB4	NM_005235	exon15
2	212537889	212537982	ERBB4	NM_005235	exon14
2	212543777	212543909	ERBB4	NM_005235	exon13
2	212566692	212566891	ERBB4	NM_005235	exon12
2	212568829	212568919	ERBB4	NM_005235	exon11
2	212570043	212570116	ERBB4	NM_005235	exon10
2	212576775	212576901	ERBB4	NM_005235	exon9
2	212578260	212578373	ERBB4	NM_005235	exon8
2	212587118	212587259	ERBB4	NM_005235	exon7
2	212589801	212589919	ERBB4	NM_005235	exon6
2	212615364	212615429	ERBB4	NM_005235	exon5
2	212652750	212652884	ERBB4	NM_005235	exon4
2	212812155	212812341	ERBB4	NM_005235	exon3
2	212989477	212989628	ERBB4	NM_005235	exon2
2	213403173	213403254	ERBB4	NM_005235	exon1
2	215593400	215593732	BARD1	NM_000465	exon11
2	215595135	215595232	BARD1	NM_000465	exon10
2	215609791	215609883	BARD1	NM_000465	exon9
2	215610446	215610578	BARD1	NM_000465	exon8
2	215617171	215617279	BARD1	NM_000465	exon7
2	215632206	215632378	BARD1	NM_000465	exon6
2	215633956	215634036	BARD1	NM_000465	exon5
2	215645284	215646233	BARD1	NM_000465	exon4
2	215657021	215657169	BARD1	NM_000465	exon3
2	215661785	215661841	BARD1	NM_000465	exon2
2	215674136	215674293	BARD1	NM_000465	exon1
2	220431995	220432297	OBSL1	NM_015311	exon4
2	220437097	220437364	INHA	NM_002191	exon1
2	220439416	220440248	INHA	NM_002191	exon2
2	225338962	225339093	CUL3	NM_003590	exon16
2	225342917	225343062	CUL3	NM_003590	exon15
2	225346609	225346795	CUL3	NM_003590	exon14
2	225360549	225360683	CUL3	NM_003590	exon13
2	225362470	225362566	CUL3	NM_003590	exon12
2	225365080	225365204	CUL3	NM_003590	exon11
2	225367682	225367789	CUL3	NM_003590	exon10
2	225368369	225368539	CUL3	NM_003590	exon9
2	225370673	225370849	CUL3	NM_003590	exon8
2	225371575	225371720	CUL3	NM_003590	exon7
2	225376071	225376299	CUL3	NM_003590	exon6
2	225378241	225378355	CUL3	NM_003590	exon5
2	225379329	225379489	CUL3	NM_003590	exon4
2	225400245	225400358	CUL3	NM_003590	exon3
2	225422376	225422573	CUL3	NM_003590	exon2
2	225449661	225449726	CUL3	NM_003590	exon1
2	227659726	227663454	IRS1	NM_005544	exon1
2	242793210	242793449	PDCD1	NM_005018	exon5
2	242794101	242794135	PDCD1	NM_005018	exon4
2	242794350	242794505	PDCD1	NM_005018	exon3
2	242794773	242795132	PDCD1	NM_005018	exon2
2	242800915	242800990	PDCD1	NM_005018	exon1
3	10183532	10183871	VHL	NM_000551	exon1
3	10188198	10188320	VHL	NM_000551	exon2
3	10191471	10191649	VHL	NM_000551	exon3
3	12626013	12626156	RAF1	NM_002880	exon17
3	12626346	12626480	RAF1	NM_002880	exon16
3	12626621	12626752	RAF1	NM_002880	exon15
3	12627180	12627298	RAF1	NM_002880	exon14
3	12629090	12629136	RAF1	NM_002880	exon13
3	12632297	12632473	RAF1	NM_002880	exon12
3	12633207	12633291	RAF1	NM_002880	exon11
3	12641190	12641307	RAF1	NM_002880	exon10
3	12641651	12641778	RAF1	NM_002880	exon9
3	12641887	12641914	RAF1	NM_002880	exon8
3	12645635	12645788	RAF1	NM_002880	exon7
3	12647700	12647798	RAF1	NM_002880	exon6
3	12650265	12650422	RAF1	NM_002880	exon5
3	12650732	12650834	RAF1	NM_002880	exon4
3	12653449	12653561	RAF1	NM_002880	exon3
3	12660014	12660220	RAF1	NM_002880	exon2
3	30648376	30648469	TGFBR2	NM_001024847	exon1
3	30664691	30664765	TGFBR2	NM_001024847	exon2
3	30686239	30686407	TGFBR2	NM_001024847	exon3
3	30691762	30691952	TGFBR2	NM_001024847	exon4
3	30713130	30713929	TGFBR2	NM_001024847	exon5
3	30715597	30715738	TGFBR2	NM_001024847	exon6
3	30729876	30730003	TGFBR2	NM_001024847	exon7
3	30732912	30733091	TGFBR2	NM_001024847	exon8
3	37035039	37035154	MLH1	NM_000249	exon1
3	37038110	37038200	MLH1	NM_000249	exon2
3	37042446	37042544	MLH1	NM_000249	exon3
3	37045892	37045965	MLH1	NM_000249	exon4
3	37048482	37048554	MLH1	NM_000249	exon5
3	37050305	37050396	MLH1	NM_000249	exon6
3	37053311	37053353	MLH1	NM_000249	exon7
3	37053502	37053590	MLH1	NM_000249	exon8
3	37055923	37056035	MLH1	NM_000249	exon9
3	37058997	37059090	MLH1	NM_000249	exon10
3	37061801	37061954	MLH1	NM_000249	exon11
3	37067128	37067498	MLH1	NM_000249	exon12
3	37070275	37070423	MLH1	NM_000249	exon13
3	37081677	37081785	MLH1	NM_000249	exon14
3	37083759	37083822	MLH1	NM_000249	exon15
3	37089010	37089174	MLH1	NM_000249	exon16
3	37090008	37090100	MLH1	NM_000249	exon17
3	37090395	37090508	MLH1	NM_000249	exon18
3	37091977	37092144	MLH1	NM_000249	exon19
3	38180153	38180519	MYD88	NM_002468	exon1
3	38181355	38181489	MYD88	NM_002468	exon2
3	38181879	38182059	MYD88	NM_002468	exon3
3	38182248	38182339	MYD88	NM_002468	exon4
3	38182623	38182777	MYD88	NM_002468	exon5
3	41265560	41265572	CTNNB1	NM_001904	exon2
3	41266017	41266244	CTNNB1	NM_001904	exon3
3	41266445	41266698	CTNNB1	NM_001904	exon4
3	41266825	41267063	CTNNB1	NM_001904	exon5
3	41267151	41267352	CTNNB1	NM_001904	exon6
3	41268699	41268843	CTNNB1	NM_001904	exon7
3	41274832	41274935	CTNNB1	NM_001904	exon8
3	41275020	41275358	CTNNB1	NM_001904	exon9
3	41275630	41275788	CTNNB1	NM_001904	exon10
3	41277215	41277334	CTNNB1	NM_001904	exon11
3	41277840	41277990	CTNNB1	NM_001904	exon12
3	41278079	41278200	CTNNB1	NM_001904	exon13
3	41279507	41279567	CTNNB1	NM_001904	exon14
3	41280625	41280833	CTNNB1	NM_001904	exon15
3	47058583	47058744	SETD2	NM_014159	exon21
3	47059128	47059229	SETD2	NM_014159	exon20
3	47061250	47061330	SETD2	NM_014159	exon19
3	47079156	47079267	SETD2	NM_014159	exon18
3	47084051	47084190	SETD2	NM_014159	exon17
3	47087977	47088111	SETD2	NM_014159	exon16
3	47098311	47098980	SETD2	NM_014159	exon15
3	47103653	47103836	SETD2	NM_014159	exon14
3	47108560	47108608	SETD2	NM_014159	exon13
3	47125210	47125872	SETD2	NM_014159	exon12
3	47127685	47127804	SETD2	NM_014159	exon11
3	47129603	47129737	SETD2	NM_014159	exon10
3	47139445	47139571	SETD2	NM_014159	exon9
3	47142948	47143045	SETD2	NM_014159	exon8
3	47144836	47144913	SETD2	NM_014159	exon7
3	47147487	47147610	SETD2	NM_014159	exon6
3	47155366	47155494	SETD2	NM_014159	exon5
3	47158113	47158244	SETD2	NM_014159	exon4
3	47161672	47166038	SETD2	NM_014159	exon3
3	47168138	47168153	SETD2	NM_014159	exon2
3	47205344	47205414	SETD2	NM_014159	exon1
3	49397642	49397815	RHOA	NM_001664	exon5
3	49399929	49400059	RHOA	NM_001664	exon4
3	49405861	49405981	RHOA	NM_001664	exon3
3	49412867	49413022	RHOA	NM_001664	exon2
3	49721461	49721622	MST1	NM_020998	exon18
3	49721747	49721886	MST1	NM_020998	exon17
3	49721983	49722089	MST1	NM_020998	exon16
3	49722171	49722317	MST1	NM_020998	exon15
3	49722445	49722522	MST1	NM_020998	exon14
3	49722695	49722815	MST1	NM_020998	exon13
3	49722904	49722939	MST1	NM_020998	exon12
3	49723029	49723165	MST1	NM_020998	exon11
3	49723293	49723395	MST1	NM_020998	exon10
3	49723495	49723625	MST1	NM_020998	exon9
3	49723746	49723914	MST1	NM_020998	exon8
3	49724117	49724235	MST1	NM_020998	exon7
3	49724380	49724500	MST1	NM_020998	exon6
3	49724582	49724718	MST1	NM_020998	exon5
3	49724797	49724911	MST1	NM_020998	exon4
3	49724989	49725101	MST1	NM_020998	exon3
3	49725183	49725330	MST1	NM_020998	exon2
3	49726031	49726124	MST1	NM_020998	exon1
3	49924740	49924995	MST1R	NM_002447	exon20
3	49927357	49927493	MST1R	NM_002447	exon19
3	49927918	49928083	MST1R	NM_002447	exon18
3	49928630	49928739	MST1R	NM_002447	exon17
3	49928832	49929013	MST1R	NM_002447	exon16
3	49929191	49929271	MST1R	NM_002447	exon15
3	49932600	49932806	MST1R	NM_002447	exon14
3	49932880	49932981	MST1R	NM_002447	exon13
3	49933148	49933313	MST1R	NM_002447	exon12
3	49933394	49933540	MST1R	NM_002447	exon11
3	49933628	49933837	MST1R	NM_002447	exon10
3	49933973	49934066	MST1R	NM_002447	exon9
3	49934162	49934323	MST1R	NM_002447	exon8
3	49934713	49934849	MST1R	NM_002447	exon7
3	49934953	49935118	MST1R	NM_002447	exon6
3	49935484	49935644	MST1R	NM_002447	exon5
3	49935951	49936121	MST1R	NM_002447	exon4
3	49936300	49936428	MST1R	NM_002447	exon3
3	49936508	49936696	MST1R	NM_002447	exon2
3	49939813	49941042	MST1R	NM_002447	exon1
3	52436304	52436437	BAP1	NM_004656	exon17
3	52436618	52436690	BAP1	NM_004656	exon16
3	52436795	52436887	BAP1	NM_004656	exon15
3	52437154	52437314	BAP1	NM_004656	exon14
3	52437432	52437910	BAP1	NM_004656	exon13
3	52438469	52438602	BAP1	NM_004656	exon12
3	52439126	52439310	BAP1	NM_004656	exon11
3	52439781	52439928	BAP1	NM_004656	exon10
3	52440269	52440392	BAP1	NM_004656	exon9
3	52440845	52440923	BAP1	NM_004656	exon8
3	52441190	52441332	BAP1	NM_004656	exon7
3	52441415	52441476	BAP1	NM_004656	exon6
3	52441974	52442093	BAP1	NM_004656	exon5
3	52442490	52442622	BAP1	NM_004656	exon4
3	52443570	52443624	BAP1	NM_004656	exon3
3	52443730	52443759	BAP1	NM_004656	exon2
3	52443858	52443894	BAP1	NM_004656	exon1
3	52582079	52582251	PBRM1	NM_018313	exon30
3	52584437	52584653	PBRM1	NM_018313	exon29
3	52584763	52584833	PBRM1	NM_018313	exon28
3	52588740	52588895	PBRM1	NM_018313	exon27
3	52595783	52595984	PBRM1	NM_018313	exon26
3	52597380	52597509	PBRM1	NM_018313	exon25
3	52598066	52598249	PBRM1	NM_018313	exon24
3	52610557	52610714	PBRM1	NM_018313	exon23
3	52613070	52613215	PBRM1	NM_018313	exon22
3	52620441	52620704	PBRM1	NM_018313	exon21
3	52621369	52621451	PBRM1	NM_018313	exon20
3	52623086	52623271	PBRM1	NM_018313	exon19
3	52637537	52637748	PBRM1	NM_018313	exon18
3	52643329	52643971	PBRM1	NM_018313	exon17
3	52649367	52649472	PBRM1	NM_018313	exon16
3	52651278	52651554	PBRM1	NM_018313	exon15
3	52661289	52661386	PBRM1	NM_018313	exon14
3	52662910	52663051	PBRM1	NM_018313	exon13
3	52668618	52668831	PBRM1	NM_018313	exon12
3	52675970	52676061	PBRM1	NM_018313	exon11
3	52677264	52677359	PBRM1	NM_018313	exon10
3	52678720	52678805	PBRM1	NM_018313	exon9
3	52682360	52682458	PBRM1	NM_018313	exon8
3	52685758	52685826	PBRM1	NM_018313	exon7
3	52692215	52692331	PBRM1	NM_018313	exon6
3	52696149	52696292	PBRM1	NM_018313	exon5
3	52702514	52702661	PBRM1	NM_018313	exon4
3	52712516	52712613	PBRM1	NM_018313	exon3
3	52713590	52713727	PBRM1	NM_018313	exon2
3	69788749	69788852	MITF	NM_198159	exon1
3	69928285	69928534	MITF	NM_198159	exon2
3	69986973	69987200	MITF	NM_198159	exon3
3	69988249	69988332	MITF	NM_198159	exon4
3	69990387	69990482	MITF	NM_198159	exon5
3	69998202	69998319	MITF	NM_198159	exon6
3	70000981	70001037	MITF	NM_198159	exon7
3	70005606	70005681	MITF	NM_198159	exon8
3	70008424	70008571	MITF	NM_198159	exon9
3	70013998	70014399	MITF	NM_198159	exon10
3	71008398	71008542	FOXP1	NM_001244814	exon17
3	71015041	71015207	FOXP1	NM_001244814	exon16
3	71019887	71019956	FOXP1	NM_001244814	exon15
3	71021706	71021827	FOXP1	NM_001244814	exon14
3	71026092	71026193	FOXP1	NM_001244814	exon13
3	71026794	71026873	FOXP1	NM_001244814	exon12
3	71026979	71027180	FOXP1	NM_001244814	exon11
3	71037145	71037228	FOXP1	NM_001244814	exon10
3	71050123	71050210	FOXP1	NM_001244814	exon9
3	71064700	71064804	FOXP1	NM_001244814	exon8
3	71090479	71090683	FOXP1	NM_001244814	exon7
3	71096093	71096246	FOXP1	NM_001244814	exon6
3	71101688	71101777	FOXP1	NM_001244814	exon5
3	71102787	71102924	FOXP1	NM_001244814	exon4
3	71161687	71161788	FOXP1	NM_001244814	exon3
3	71247353	71247532	FOXP1	NM_001244814	exon2
3	72427536	72427788	RYBP	NM_012234	exon4
3	72428191	72428289	RYBP	NM_012234	exon3
3	72428402	72428578	RYBP	NM_012234	exon2
3	72495647	72495774	RYBP	NM_012234	exon1
3	72799435	72799987	SHQ1	NM_018130	exon11
3	72842067	72842187	SHQ1	NM_018130	exon10
3	72861822	72861945	SHQ1	NM_018130	exon9
3	72864501	72864554	SHQ1	NM_018130	exon8
3	72866381	72866535	SHQ1	NM_018130	exon7
3	72873575	72873702	SHQ1	NM_018130	exon6
3	72881520	72881632	SHQ1	NM_018130	exon5
3	72890196	72890350	SHQ1	NM_018130	exon4
3	72891431	72891553	SHQ1	NM_018130	exon3
3	72893510	72893574	SHQ1	NM_018130	exon2
3	72897349	72897491	SHQ1	NM_018130	exon1
3	89156899	89156986	EPHA3	NM_005233	exon1
3	89176359	89176423	EPHA3	NM_005233	exon2
3	89259010	89259670	EPHA3	NM_005233	exon3
3	89390066	89390221	EPHA3	NM_005233	exon4
3	89390905	89391240	EPHA3	NM_005233	exon5
3	89444987	89445111	EPHA3	NM_005233	exon6
3	89448468	89448630	EPHA3	NM_005233	exon7
3	89456419	89456521	EPHA3	NM_005233	exon8
3	89457217	89457281	EPHA3	NM_005233	exon9
3	89462291	89462416	EPHA3	NM_005233	exon10
3	89468355	89468540	EPHA3	NM_005233	exon11
